order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,total_amount
5326,282,12/05/2026 20:17,entregue ,cartao_credito,Pacheco Verde,RS,4175.2
5809,1780,2024-08-04,Enviado,paypal,Mendes dos Dourados,SC,3786.43
3037,2286,01/10/2024 06:37,ENTREGUE,cartao_credito,Duarte dos Dourados,PE,4662.22
6919,473,2025-12-02T00:54:30,Pago,paypal,Pereira,AM,"19231,44"
10432,2975,0000-00-00,Enviado,CARTAO_CREDITO,Machado,RJ,"R$ 2.446,38"
13035,1775,20/09/2025 22:25,entregue,cartao credito,da Mata do Oeste,AM,"20308,46"
9132,2846,0000-00-00,ENVIADO,paypal,Cassiano,AM,"R$ 6.580,32"
8522,737,2026-06-20T12:01:35,paid,pix,Farias,SP,9107.19
12325,2222,03/14/2025,delivered,boleto,Moraes das Flores,AM,12401.58
6810,3239,,PAGO,cartao credito,da Rocha do Oeste,DF,14974.38
13747,94,,delivered,cartao credito,Ferreira,CE,"14472,46"
14799,1795,28-03-2025,Pago,CARTAO_CREDITO,Lopes da Mata,PE,5215.88
3285,2941,27/06/2025 11:21,paid,CARTAO_CREDITO,Freitas,AM,8769.00
3839,7,2026-05-07T13:45:47,Cancelado,boleto,da Mata Verde,RS,"R$ 12.052,61"
2718,1729,12/05/2026,entregue,pix,Macedo,SP,"1762,62"
701,953,2025-09-08T23:33:44,enviado,cartao_credito,Brito,GO,2248.4
2945,857,05/26/2025,Entregue,cartao_credito,Oliveira,PR,
9756,636,2025-05-03T16:45:21,entregue,pix,Castro,AM,
10663,2447,2025/05/06,ENTREGUE,pix,Novaes da Mata,BA,5656.31
12622,2609,,paid,paypal,Melo,BA,4902.48
14959,1315,2024/08/13,entregue,pix,Pimenta de Farias,PE,"23244,79"
4070,1209,21/08/2024 17:35,shipped,,Machado das Flores,CE,3732.61
5813,2033,2025-02-06,delivered,pix,Cunha da Praia,RJ,"R$ 3.033,03"
11844,2114,19-06-2025,entregue ,cartao_credito,Macedo,PR,"R$ 19.927,15"
14017,867,2025/06/25,Entregue,CARTAO_CREDITO,Cassiano de Aragão,SP,"R$ 641,04"
1457,887,06-06-2026,entregue,,Azevedo do Norte,RS,"R$ 9.675,68"
9343,403,0000-00-00,enviado,paypal,Cassiano de Caldeira,PR,5246.72
12907,1474,2026/04/06,entregue ,cartao credito,Casa Grande de Novaes,GO,5991.49
14561,1230,0000-00-00,cancelled,CARTAO_CREDITO,Guerra,AM,"R$ 16.649,15"
10228,1962,11/08/2024,delivered,CARTAO_CREDITO,Fernandes de da Mata,GO,7618.59
49,2921,2026-03-01,delivered,,Lima,PR,17936.82
2545,1572,26-01-2025,PAGO,paypal,Barros,GO,"R$ 36.156,56"
3906,352,2026-01-07,cancelado,boleto,da Paz,DF,5976.91
4531,1511,2026-01-23,PAGO,pix,Lopes,SC,"9558,05"
3641,2460,11/10/2024,entregue ,,da Rocha das Flores,GO,12274.04
6631,948,03/27/2026,canceled,pix,Rios de Azevedo,RJ,"R$ 2.923,67"
4809,1205,2024-12-21,Pago,cartao_credito,Pimenta,SC,23055.48
3746,1959,05-06-2025,entregue ,paypal,Correia,BA,"13238,6"
6236,803,2025-04-04,Entregue,paypal,Santos,RJ,6291.13
6326,400,2025/12/06,Enviado,paypal,Cardoso do Campo,RJ,5639.83
9382,732,29/05/2026 19:09,ENTREGUE,paypal,Oliveira do Galho,RJ,6534.99
216,874,2025/12/24,PENDENTE,Pix,Machado,SP,"R$ 10.002,45"
1647,1311,04/30/2025,paid,,da Cruz Verde,SC,1111.45
4639,1094,23/10/2025 19:06,entregue,cartao_credito,Pimenta dos Dourados,SC,5571.79
13023,2916,2026/05/01,CANCELADO,paypal,Santos do Sul,SC,6618.66
8798,408,11/09/2025,delivered,Pix,Moreira,SC,7337.04
2664,1514,2024-12-05,Pendente,,Vargas do Galho,RJ,3615.14
11274,941,2025-06-25,shipped,pix,Novais,BA,8540.14
8702,840,20/09/2024 22:52,entregue,cartao credito,Marques,AM,20642.11
4654,1893,18/06/2026 13:57,ENTREGUE,CARTAO_CREDITO,Teixeira,CE,4153.85
4886,2407,05/03/2025 12:03,entregue,Pix,Castro de Vargas,PR,"R$ 19.362,04"
3013,1058,19/08/2025 05:28,PENDENTE,,Guerra,PR,18177.69
11426,2321,08-10-2024,canceled,pix,Garcia do Campo,MG,"R$ 12.298,43"
3141,912,04-02-2026,shipped,,Martins,CE,"R$ 22.162,92"
13268,1614,0000-00-00,entregue ,boleto,Oliveira,AM,"R$ 5.217,49"
4746,1899,,paid,CARTAO_CREDITO,Montenegro da Prata,MG,25885.85
2170,3429,27/01/2025 07:08,Pago,pix,Fernandes do Campo,PR,"R$ 23.284,29"
980,793,10/10/2025 09:50,PENDENTE,pix,Albuquerque Verde,PE,38348.51
13289,2252,,paid,paypal,Martins,RJ,14199.55
5494,2413,08-11-2024,Entregue,cartao credito,Novaes,BA,5495.23
6940,106,2026-04-07T09:24:12,paid,cartao_credito,da Rosa,MG,1183.36
115,381,10/09/2025,Entregue,cartao credito,Cavalcanti,RS,12264.66
7838,1342,2024-07-23,reembolsado,,Sampaio,GO,"R$ 5.958,13"
12489,624,0000-00-00,PAGO,paypal,Rezende de Leão,CE,8979.83
13711,1982,27/09/2025,entregue,cartao credito,Camargo,RJ,5156.44
14723,1070,20-11-2025,PENDENTE,,Santos,CE,2397.01
5071,2547,2026-06-12T21:30:01,Entregue,boleto,Ferreira de Moreira,RS,
7424,151,2025-01-15T06:29:18,delivered,,Albuquerque,MG,"R$ 14.311,88"
874,2514,09/20/2024,shipped,pix,Leão,RS,4779.66
10736,2090,2025/07/08,delivered,CARTAO_CREDITO,da Cunha,RS,"R$ 7.739,13"
14121,730,0000-00-00,Entregue,cartao credito,Siqueira,SC,7593.12
5891,1186,24/08/2025,ENVIADO,pix,Casa Grande Verde,CE,8469.86
3228,80,18/01/2025 00:37,ENTREGUE,paypal,Fernandes,RJ,10797.36
7827,2028,10/05/2024,ENTREGUE,boleto,da Conceição,CE,23792.02
9799,1872,21-04-2026,shipped,cartao credito,Vasconcelos da Serra,PE,22439.61
4972,2873,2025-05-16T02:46:31,delivered,boleto,Viana,SP,8048.11
10638,382,2025-05-28,Enviado,pix,Vieira,RJ,3582.4
11405,2920,10/25/2025,pending,Pix,da Costa,MG,"16794,32"
6657,520,06/30/2026,PENDENTE,,Vargas do Oeste,PE,3161.29
4532,2662,09/01/2026 04:10,shipped,boleto,LeÃ£o,RS,11287.12
12148,760,2025-07-03,ENVIADO,,Pereira de da Mata,AM,
4326,1501,17/11/2024 07:20,pago,boleto,Pacheco do Amparo,MG,
9550,877,08/22/2024,enviado,paypal,Pereira,PR,"R$ 15.740,16"
7629,3132,2025-11-14T06:09:03,reembolsado,CARTAO_CREDITO,Moraes,GO,
7923,2654,2025/04/24,delivered,,Porto do Amparo,GO,"6639,06"
13231,2347,23/05/2026,Pendente,paypal,Lopes,SP,8176.04
3281,1986,17/10/2025 05:17,pending,pix,Monteiro,CE,7526.01
936,957,2026-02-16,pago,CARTAO_CREDITO,Fonseca,DF,19130.39
5550,1077,0000-00-00,reembolsado,pix,Ferreira de Teixeira,SP,"R$ 7.717,76"
5560,2874,2025-03-28,delivered,CARTAO_CREDITO,Ferreira,GO,"4854,8"
9865,1962,2025/12/21,delivered,paypal,Sampaio de Monteiro,RJ,"R$ 11.423,08"
9078,2592,0000-00-00,CANCELADO,CARTAO_CREDITO,Nascimento,MG,6851.61
9843,1389,2025-09-30T03:21:52,Pendente,pix,Rios,PR,
10013,1523,25-07-2025,Cancelado,cartao_credito,Duarte,BA,
13977,2059,26/11/2025 11:06,Cancelado,cartao_credito,Peixoto,GO,6975.39
4607,2696,2025/01/05,Pago,,Gomes,PE,3401.12
6449,932,2025-03-06T02:12:44,PAGO,cartao credito,Costa dos Dourados,SP,1631.8
6697,1676,2025-11-22T11:49:17,ENTREGUE,,Rios,BA,20331.93
3327,437,,ENTREGUE,pix,Correia,PR,1920.26
11218,1054,05-01-2025,delivered,paypal,Albuquerque Paulista,PE,219.93
5389,2593,18-09-2024,Cancelado,boleto,Mendonça de Cunha,RS,15353.14
11325,456,0000-00-00,PAGO,Pix,Cirino,BA,6968.52
7780,2352,16/10/2025 00:46,Cancelado,Pix,Cavalcante,GO,18523.67
10662,1865,22/07/2024,Enviado,,Novaes de Minas,RJ,"5966,18"
4512,1372,27-05-2026,Entregue,boleto,da Cunha,AM,
9079,1815,12/12/2025,Entregue,boleto,Vargas,GO,"R$ 1.731,71"
4452,1694,2025/12/09,entregue,Pix,Sousa,CE,"R$ 11.307,63"
7425,2292,11/07/2024,ENTREGUE,pix,Pimenta,MG,6595.92
3585,614,16/05/2025 17:15,entregue ,CARTAO_CREDITO,Sousa do Oeste,DF,4427.38
1901,1204,2026-06-23T06:44:38,pendente,CARTAO_CREDITO,Fogaça,SP,"R$ 9.533,15"
3892,1207,14/04/2025 19:19,Pago,cartao credito,Pastor,PE,"R$ 15.666,27"
4215,2310,2025/08/31,cancelado,cartao credito,da Luz,CE,"7747,24"
7165,2946,2024-11-27,ENTREGUE,cartao credito,Vargas,SP,6410.03
2673,2214,2025-11-29,CANCELADO,paypal,da Cruz do Oeste,MG,5800.63
13414,1066,20/08/2024,entregue ,paypal,Alves do Campo,GO,"R$ 20.700,72"
2096,2339,2024/10/08,enviado,,Cavalcanti,PR,"R$ 4.542,30"
11747,382,16/08/2024,Entregue,cartao_credito,Borges das Pedras,RJ,"R$ 18.681,47"
4335,532,2026/06/17,Entregue,,Novaes,CE,"4439,37"
3010,1927,2026-07-01T23:21:23,Entregue,CARTAO_CREDITO,Porto,RJ,"2054,49"
1347,970,09-05-2026,entregue,CARTAO_CREDITO,Pinto de Minas,DF,22799.4
8861,1111,2025/04/02,entregue,cartao credito,Cunha,DF,8452.75
4844,1945,2024/12/05,CANCELADO,cartao credito,Novaes,CE,7545.25
4224,1950,02/04/2025 06:16,Enviado,CARTAO_CREDITO,Alves,PR,"8452,63"
14733,628,26/09/2024 23:31,entregue,boleto,Vargas de da Cruz,RS,
14059,1523,19/01/2025,cancelado,CARTAO_CREDITO,Cassiano de Fernandes,SP,35115.06
13099,938,2025-02-06T11:08:07,Pago,Pix,da Mota Paulista,PE,12054.03
2356,2256,12/11/2025 00:18,entregue,Pix,Moreira da Mata,GO,"R$ 2.271,17"
1445,1342,10/26/2024,entregue,CARTAO_CREDITO,Duarte,PR,"R$ 97,96"
4588,2091,25-03-2025,entregue ,cartao_credito,Cunha do Campo,RJ,3732.01
1574,2724,06/12/2026,ENTREGUE,cartao credito,Costa,SC,"15235,49"
607,1103,2025/12/14,enviado,pix,Almeida,RS,"R$ 2.195,06"
7148,975,2025-08-14T00:35:40,refunded,CARTAO_CREDITO,Moura,MG,2390.49
8756,2238,23/01/2026 15:14,entregue,,das Neves de Goiás,DF,7341.05
7205,896,07/30/2024,CANCELADO,pix,Lopes,SP,"R$ 8.955,42"
7115,151,2026-02-01T17:45:01,entregue ,cartao credito,Moraes Paulista,BA,10139.3
8991,1290,,Pago,,Ribeiro,BA,2453.61
6273,1502,2025/07/03,enviado,,Novais,BA,"R$ 5.608,19"
6385,1831,0000-00-00,Enviado,boleto,Pacheco de Rodrigues,PR,"13854,18"
6438,1536,01/14/2026,entregue ,Pix,Rezende de Lima,GO,7986.98
2658,1024,08/05/2026 01:04,Entregue,,Azevedo dos Dourados,PE,4684.36
10607,394,2024-08-27,ENVIADO,cartao credito,Guerra,BA,"6695,84"
2508,734,18-05-2026,Pendente,paypal,da Mota,PR,"R$ 19.665,28"
2806,628,24/12/2024,Entregue,CARTAO_CREDITO,Correia de Sousa,BA,5440.0
13005,1021,28/08/2024 03:10,entregue ,boleto,Cavalcante da Prata,RS,3391.26
13278,89,2025-04-27T16:37:16,Enviado,CARTAO_CREDITO,Silveira,CE,"2308,32"
2885,1546,2026-03-28T01:08:27,paid,cartao credito,Cirino das Flores,RJ,13500.3
2114,918,30/10/2025 19:05,ENVIADO,Pix,Mendes,AM,"741,36"
13484,2253,2025-02-17T20:10:08,entregue,CARTAO_CREDITO,Moreira,DF,
12592,486,02/10/2024,delivered,CARTAO_CREDITO,das Neves,GO,"7530,27"
5529,148,2025-01-24,ENTREGUE,,Machado das Flores,PE,"7108,6"
14113,1792,08-02-2025,delivered,boleto,da Conceição Alegre,SC,7954.12
3735,779,03/06/2026 03:02,pending,CARTAO_CREDITO,Alves Verde,GO,
8834,1171,26/01/2026 23:44,pago,Pix,Gonçalves,RS,"R$ 10.461,47"
2241,810,2026-03-18T15:26:25,delivered,CARTAO_CREDITO,Costela de da Cruz,RS,4460.52
11162,959,24/02/2026 16:54,entregue,pix,Guerra,DF,"10848,1"
1871,202,2026/02/03,paid,paypal,das Neves,RS,"4048,37"
2124,1001,13-12-2025,entregue,CARTAO_CREDITO,Oliveira,PR,3394.15
8000,290,2025/07/06,Pendente,,Andrade,PR,"7131,62"
3071,1308,27-01-2025,entregue,,Sousa,RS,6718.72
13866,1913,2025-10-31T13:43:38,PAGO,CARTAO_CREDITO,Guerra,AM,11390.69
5522,864,03/08/2026,pending,,Caldeira,RJ,4235.15
8299,833,22/05/2026,Pendente,CARTAO_CREDITO,Ferreira de Freitas,PE,8100.14
14021,2371,2025/07/14,entregue ,Pix,Cunha,BA,1814.36
11181,2756,2024-08-09,Entregue,cartao credito,da Conceição,SP,"27659,32"
3904,777,10/11/2025,pago,cartao_credito,Siqueira,SC,14873.49
14284,381,12-04-2025,delivered,CARTAO_CREDITO,Araújo,AM,365.22
11634,2402,2025-05-22,Enviado,CARTAO_CREDITO,Ramos do Galho,GO,3530.66
13260,1062,06-10-2024,PENDENTE,CARTAO_CREDITO,Marques das Flores,SC,"R$ 4.907,22"
9301,891,06-01-2025,pendente,Pix,Brito de Almeida,DF,491.12
12631,2545,29/01/2025,refunded,Pix,Porto,AM,"R$ 8.745,50"
8406,754,05/07/2025 23:24,PENDENTE,cartao_credito,Moreira,PR,"10037,1"
5867,1387,13/01/2026 19:09,pending,cartao_credito,Freitas,PE,9915.75
3734,2107,2025-09-29T03:34:45,ENTREGUE,pix,Leão,RJ,"R$ 12.175,30"
12613,1861,2025-09-29T20:01:19,Entregue,pix,Aragão de Goiás,DF,
5023,2994,22/12/2025 02:39,delivered,CARTAO_CREDITO,Sampaio,BA,3896.58
14580,2048,0000-00-00,canceled,paypal,Teixeira de Goiás,DF,"R$ 5.922,44"
8722,2695,2025/11/26,Enviado,cartao_credito,Fogaça de Alves,BA,3587.73
5972,1177,02/03/2025 12:08,Enviado,pix,Carvalho,PR,18347.88
844,62,09-09-2024,pendente,CARTAO_CREDITO,Azevedo,MG,705.65
13418,351,2026-02-01T15:44:11,Entregue,CARTAO_CREDITO,Cardoso Verde,RS,"R$ 390,59"
14094,1120,09/28/2025,ENVIADO,CARTAO_CREDITO,Monteiro do Campo,MG,"R$ 12.555,69"
9475,1966,2025/10/09,Entregue,CARTAO_CREDITO,da Cunha,DF,9887.28
11077,709,2024/10/29,Pendente,pix,Cirino,CE,20115.7
2581,606,,Cancelado,cartao_credito,Sales dos Dourados,PE,1107.61
949,40,24-05-2025,Entregue,pix,Moraes de Costela,BA,"R$ 2.742,97"
6565,1922,08/20/2025,paid,,Mendes da Prata,CE,"R$ 4.580,42"
13690,1575,2024-10-06T19:35:11,Entregue,paypal,Gomes,RS,5215.88
7549,807,2025/09/27,entregue,,da Paz do Campo,PE,890.35
14818,905,2025-11-12,ENVIADO,CARTAO_CREDITO,da Cruz,PE,10994.51
14541,116,2025/07/03,entregue,boleto,Fernandes da Serra,PR,"7210,74"
11928,2936,04-06-2026,Enviado,,Ribeiro,SP,29037.22
9947,2862,07-05-2026,Entregue,,Martins Verde,SC,4257.86
8813,441,19/10/2025 15:55,PENDENTE,,Mendes,GO,3894.9
4553,2286,2025/07/13,pending,paypal,Pires,RS,"9296,48"
14877,1065,2024/08/13,entregue,pix,Novais,PR,"6534,99"
12088,332,2025-08-23,CANCELADO,paypal,Sampaio do Oeste,RS,11399.34
7655,1477,2025-04-27,cancelado,cartao_credito,Siqueira,AM,9184.91
3622,477,2025-10-05T19:01:11,ENTREGUE,pix,Melo Verde,AM,5640.54
8241,458,2025/01/24,pending,CARTAO_CREDITO,da Mota de Brito,SC,"R$ 1.112,88"
1265,1743,2025/04/01,shipped,cartao credito,Vieira,RJ,"R$ 1.432,52"
2888,552,2025-08-29,entregue ,pix,Rezende,PR,"R$ 7.628,22"
7079,2692,03/15/2025,entregue,cartao_credito,Gomes Verde,BA,
11440,1314,2025-08-15,REEMBOLSADO,CARTAO_CREDITO,Aparecida do Norte,AM,"14455,7"
14011,923,29/11/2025 03:51,canceled,cartao credito,Cavalcante da Serra,PE,"R$ 6.984,32"
11586,2023,2025-12-08T16:08:30,entregue,,Jesus da Prata,SP,11078.24
2193,2559,2025/07/23,entregue,cartao_credito,Casa Grande dos Dourados,BA,"R$ 19.938,95"
4331,795,10-10-2025,delivered,cartao credito,Rezende de Almeida,SC,
12870,1180,19-12-2025,CANCELADO,Pix,Farias,BA,3023.72
13242,2832,2025/09/01,shipped,Pix,Sampaio,RS,25113.36
67,1114,2024-08-16T04:18:45,CANCELADO,cartao_credito,Castro,DF,
12924,937,08/03/2025,shipped,cartao_credito,Sampaio,SP,24053.86
10287,957,08/05/2025,ENVIADO,boleto,Siqueira Paulista,AM,
905,2345,2026-01-17,Pago,Pix,Viana da Serra,PE,5596.19
12984,483,2024-11-02T11:42:15,PAGO,paypal,Lopes da Mata,GO,11952.26
1516,873,09/17/2025,enviado,Pix,da Mota,GO,5274.8
9293,2915,2025-01-01T12:14:29,delivered,cartao credito,Cunha,BA,"R$ 19.052,33"
1972,684,02/08/2024,Pago,CARTAO_CREDITO,Melo,PR,"21974,76"
2179,1010,,Entregue,Pix,Vargas,CE,
4357,827,05/21/2025,Enviado,cartao credito,da Conceição de Castro,SC,19039.4
4642,968,24/10/2024,Entregue,pix,Rocha de Goiás,CE,20561.04
716,518,05/24/2026,ENTREGUE,Pix,Pacheco do Campo,CE,"R$ 11.348,20"
7299,2011,25/03/2025,entregue,pix,Andrade de Goiás,MG,
9592,2705,27-09-2024,entregue,,Farias,BA,9597.53
13124,1534,07/02/2026 14:24,pending,paypal,Correia,PE,4448.28
9623,1790,04/22/2025,delivered,Pix,Santos do Oeste,PR,"R$ 8.527,58"
5216,2311,25-07-2024,Entregue,cartao_credito,Caldeira,GO,"8274,08"
2398,75,2025-05-25T08:46:50,ENVIADO,pix,Lopes,AM,6618.66
13236,994,,ENTREGUE,,Aparecida,SC,4423.0
6820,1498,2025/06/17,Pendente,cartao_credito,Azevedo Alegre,MG,"R$ 11.143,90"
9183,2017,0000-00-00,delivered,paypal,Dias Grande,AM,"R$ 9.219,97"
9458,2528,27-12-2025,Pago,cartao_credito,Mendes,BA,
14396,2989,23/05/2025 16:34,entregue,cartao credito,Sá de da Rosa,DF,26848.05
4349,1878,07/07/2025,paid,paypal,Leão,CE,5999.22
5096,1633,01/03/2025 21:22,entregue ,pix,Correia,RJ,"R$ 21.407,76"
1267,1977,11/09/2025,PENDENTE,CARTAO_CREDITO,da Costa da Prata,MG,4595.76
14090,455,2024/09/22,refunded,pix,Abreu,CE,"3653,52"
9656,1656,2025/02/05,entregue,,Pastor de Camargo,MG,22779.36
121,663,01/01/2025,delivered,CARTAO_CREDITO,Aparecida,MG,6725.72
14110,30,15/06/2026 16:10,canceled,paypal,da Mata de Costa,CE,2911.79
7017,795,07/08/2026,entregue,Pix,Novais Grande,AM,5631.82
10804,1609,2025/10/15,entregue ,,Cirino,SC,7777.87
657,938,04/13/2026,entregue ,cartao_credito,das Neves,DF,"R$ 5.240,92"
5957,963,2025/07/02,pago,CARTAO_CREDITO,Silveira de Sá,PR,11529.73
12274,2819,2025-04-08T10:10:01,delivered,boleto,da Cruz,AM,"R$ 932,89"
13148,2059,2026-05-11,ENTREGUE,cartao credito,Sousa,SP,3427.94
2996,52,26/07/2024,delivered,paypal,Novais,RS,"27639,01"
957,1734,10/05/2025,entregue,cartao_credito,Novais,RS,"R$ 8.193,03"
5454,1703,13/07/2024 22:56,Entregue,CARTAO_CREDITO,Lima do Galho,DF,7228.74
13713,545,,Pago,pix,da Paz das Pedras,SC,"R$ 15.637,26"
8040,1028,,enviado,paypal,Martins de Ribeiro,DF,
6606,929,2026-06-29,Entregue,paypal,Borges de Borges,RJ,16236.94
3289,234,0000-00-00,Enviado,CARTAO_CREDITO,Pires,PE,"27505,72"
8243,2079,2025-06-25T02:57:16,entregue,pix,Farias,MG,"R$ 8.700,68"
8776,1342,2025-03-24T04:03:23,paid,cartao credito,Ramos de da Costa,SP,30167.1
9253,196,09/04/2025,REEMBOLSADO,cartao credito,Rios,DF,"R$ 5.737,43"
13621,2232,2024-08-16T04:28:28,entregue ,boleto,SÃ¡ de Rios,SP,"2312,1"
5556,2390,20/11/2025 03:03,entregue ,,Nascimento das Pedras,BA,"R$ 9.775,30"
12768,1243,06/17/2025,REEMBOLSADO,pix,Melo de Gonçalves,SP,"R$ 6.825,14"
2239,262,11-02-2026,cancelled,cartao credito,da Mota Alegre,PR,16443.25
4792,1699,03/09/2025 23:37,enviado,cartao_credito,Pires dos Dourados,DF,21073.57
9556,697,12/02/2025,delivered,CARTAO_CREDITO,Novaes,SC,11297.92
6508,1990,2026-07-04,pago,,da Conceição de Minas,PR,"R$ 20.744,18"
2480,1622,2024/10/24,ENVIADO,cartao credito,Viana,SP,28039.68
7754,2747,0000-00-00,entregue ,boleto,Vasconcelos de Cavalcanti,DF,"R$ 7.228,74"
8599,2527,23/06/2026,Entregue,,Ferreira dos Dourados,RJ,11983.40
1033,2628,2025-01-03,entregue ,,Lima,SC,9948.74
3559,1047,2024-08-05T03:26:54,ENTREGUE,cartao_credito,Cardoso do Galho,AM,5918.02
4154,1471,2025/07/29,enviado,CARTAO_CREDITO,Azevedo Verde,SP,
9296,1356,2025-09-29,Pago,CARTAO_CREDITO,Viana,SP,"9211,33"
10913,2553,0000-00-00,delivered,,Costa,PE,17846.28
6834,2019,31/05/2026,delivered,pix,Nogueira,PR,"R$ 10.388,48"
9144,2395,2026-06-22T03:43:58,Entregue,paypal,Rezende,AM,"R$ 5.320,28"
14492,1993,12/04/2026,shipped,pix,Freitas,SP,"8053,16"
9937,2830,12/20/2024,shipped,pix,Campos das Flores,MG,14898.15
7422,619,10/24/2025,ENTREGUE,boleto,Siqueira de Alves,PR,11014.63
3137,1544,21/11/2025,ENVIADO,,Farias,BA,"R$ 6.786,31"
7707,970,2025-06-17,Entregue,Pix,Sales da Prata,SP,"5088,4"
14638,176,2024/09/16,delivered,cartao credito,Fonseca Verde,PR,7397.47
6998,837,11/16/2025,Entregue,paypal,Nascimento de Minas,SP,1633.75
8239,287,05/12/2025 08:57,delivered,paypal,da Conceição de Oliveira,GO,5800.63
839,309,28/09/2025 18:44,delivered,pix,Cassiano Paulista,RJ,"3113,59"
5410,2953,2026-07-04T01:11:13,entregue ,cartao credito,Cunha,AM,"R$ 5.090,54"
4484,1559,02/26/2025,Enviado,pix,Fogaça,BA,19709.06
3606,2123,22/05/2025,Pendente,cartao_credito,Mendonça,SP,16143.4
14660,496,2024/09/26,Cancelado,cartao_credito,Caldeira,SP,32505.24
6003,787,18/04/2026,entregue ,cartao credito,Fogaça de Nunes,DF,"2964,56"
14223,1964,2024-08-15,entregue,CARTAO_CREDITO,Câmara,MG,18035.8
3769,1056,2025-03-20T18:07:49,paid,,Silva de Ramos,PR,3195.79
1064,1162,13/01/2026 22:58,Enviado,,Cunha,BA,16596.62
12679,2891,2025-03-30,delivered,pix,Souza do Oeste,MG,24921.58
9321,2929,09/03/2026 23:09,Cancelado,boleto,Barros,BA,947.85
10794,310,27-04-2025,shipped,Pix,Camargo Paulista,RS,"R$ 20.906,37"
6322,810,0000-00-00,delivered,pix,Rezende,MG,22269.65
13212,1513,06/17/2025,ENVIADO,Pix,Duarte,PR,1241.21
11964,2853,11-07-2026,Entregue,cartao credito,Lopes Verde,RS,
9033,1858,2025/12/05,delivered,CARTAO_CREDITO,Cardoso,PE,1592.10
7874,2567,2025-03-06,entregue,paypal,Azevedo de Nascimento,RJ,"R$ 124,71"
2572,443,2025-02-01,entregue ,paypal,Rezende de Novais,AM,"R$ 6.725,72"
4918,1862,09/18/2024,refunded,,da Rocha do Sul,AM,5080.6
367,1962,2025-11-12,delivered,boleto,Barbosa,RS,4417.41
14198,1299,2025-01-22T18:45:16,paid,CARTAO_CREDITO,Guerra Verde,SC,"R$ 23.029,53"
10352,1955,29-06-2026,cancelado,paypal,Monteiro de Siqueira,DF,"18036,76"
6835,415,25-01-2026,cancelled,Pix,Macedo Verde,GO,"R$ 638,14"
12786,1468,2024/11/28,entregue ,cartao credito,da Mata da Mata,PE,26548.17
7821,1520,14/05/2026,Entregue,cartao_credito,Vasconcelos de Nascimento,PE,32094.27
13560,2265,23/04/2026 23:43,PENDENTE,Pix,Cunha,PR,"20495,47"
95,62,16/02/2025,shipped,cartao credito,da Rocha Alegre,PE,
6135,788,23/01/2025 13:14,delivered,pix,da Paz,MG,
4258,2169,,entregue,CARTAO_CREDITO,Macedo,AM,"R$ 34.554,58"
12047,2207,0000-00-00,ENTREGUE,paypal,Farias,RJ,"3394,15"
5749,2020,2024/11/14,Cancelado,boleto,Moreira Grande,RJ,
3935,152,2024-10-10,Enviado,cartao_credito,Teixeira da Prata,CE,"R$ 5.814,78"
10079,146,2026-04-18,entregue ,CARTAO_CREDITO,Oliveira das Pedras,PR,"R$ 2.351,51"
5438,935,2024-10-07,cancelled,paypal,Sampaio do Galho,MG,1770.5
12111,1148,16/01/2026 17:31,Entregue,cartao credito,Silva,SC,14062.72
13596,1479,,ENTREGUE,cartao credito,Abreu do Norte,RJ,"5596,19"
14565,504,2024-12-17,entregue,,Barros do Amparo,BA,5430.69
14657,2975,09/03/2024,REEMBOLSADO,Pix,Marques das Pedras,AM,"R$ 6.335,90"
8418,588,01/06/2026 03:50,Cancelado,boleto,Teixeira,PR,7466.38
7129,2899,2024-07-15,Cancelado,pix,Ramos de Sousa,AM,
12978,536,2025/07/05,delivered,boleto,Albuquerque,CE,9827.6
6252,885,2026/06/14,Pendente,CARTAO_CREDITO,Moura do Campo,AM,"R$ 5.608,19"
11337,2606,2026/02/24,PAGO,boleto,Fonseca,CE,"R$ 29.883,05"
12071,183,19/08/2024 18:13,enviado,CARTAO_CREDITO,Fonseca da Serra,CE,
1989,2878,06/07/2026 12:22,CANCELADO,cartao credito,Moura,MG,"R$ 6.347,32"
8485,122,12-01-2026,ENTREGUE,paypal,Lopes,CE,
7319,766,10/14/2024,enviado,cartao_credito,da Mota de Cardoso,GO,10139.79
14468,204,,entregue ,pix,Freitas do Oeste,SC,5484.92
2702,1388,22/09/2025,cancelado,cartao_credito,Moreira do Campo,MG,19651.06
7758,2211,,Entregue,,da Rocha,AM,"R$ 12.010,43"
6729,133,04/25/2025,Pago,,Mendonça do Campo,SC,7512.33
8527,2479,2025-10-24,pago,cartao credito,Cunha de Minas,PR,20043.69
11111,2876,2025-12-22T09:01:00,Pago,cartao_credito,Novais de Andrade,MG,"5683,69"
13973,128,2024/09/18,ENVIADO,boleto,da Cruz Paulista,RS,"R$ 2.951,45"
10168,1521,27/06/2025,entregue,boleto,Costela Paulista,RS,8680.11
4857,248,31/08/2024,entregue,pix,Duarte,DF,41085.63
14880,2530,2025/09/09,Cancelado,paypal,Garcia,PE,"1181,07"
4322,2259,2025-09-08,Pendente,,Viana dos Dourados,DF,16475.36
5667,469,28/10/2024,Enviado,Pix,da Conceição,SC,"7352,4"
1648,1142,08/05/2025,cancelado,cartao_credito,Sá,PE,6712.79
10349,2483,23/12/2024,paid,boleto,Siqueira,AM,1827.16
